Country,Continent,Rank,Title,Artists,Collaboration,Collaboration.Type,Album.x,Explicit,Duration,X.,Artist,Popularity,BPM,Genres,Parent.Genres,Album.y,Album.Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time.Signature,Added.At,Spotify.Track.Id,Album.Label,Camelot,Spotify.Track.Img,Song.Preview
Romania,Europe,17,Don't Start Now,Dua Lipa,NO,Solo,Future Nostalgia,0,3:03,54,Dua Lipa,84,124,"dance pop, pop, uk pop",Pop,Future Nostalgia,2020,3:03,79,79,1,0,68,0,10,-5,B Minor,4,8/14/2023,3PfIrDoz19wz7qK7tYeu62,Warner Records,10A,https://p.scdn.co/mp3-preview/cfc6684fc467e40bb9c7e6da2ea1b22eeccb211c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bd26ede1ae69327010d49946
Romania,Europe,17,Don't Start Now,Dua Lipa,NO,Solo,Future Nostalgia,0,3:03,118,Dua Lipa,79,124,"dance pop, pop, uk pop",Pop,Don't Start Now,2019,3:03,79,79,1,0,68,0,10,-5,B Minor,4,8/14/2023,6WrI0LAC5M1Rw2MnX2ZvEg,Warner Records,10A,https://p.scdn.co/mp3-preview/87258da8a9eb8d0a0d53071e06612955e6d3b28f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518583df1a14bea9175f9ac520
Romania,Europe,18,Falling,Trevor Daniel,NO,Solo,Nicotine,0,2:39,57,Trevor Daniel,79,127,melodic rap,Hip Hop,Nicotine,2020,2:39,79,43,12,0,24,0,0,-9,A#/B♭ Minor,4,8/14/2023,0Aqi7ArnBrGblW5T6p2jmD,Alamo,3A,https://p.scdn.co/mp3-preview/0d911f7650ed127fbbdd7ec6a44ec5d642d1896a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514dbf782532ca5d09012dc2d5
Romania,Europe,19,Miami Bici,Killa Fonic,YES,Solo,Miami Bici,0,3:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,20,Sigur Dar Incet,"Ian, Azteca",NO,Duet,Sigur Dar Incet,1,3:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,21,WHATS POPPIN,Jack Harlow,YES,Solo,Sweet Action,1,2:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,22,In Your Eyes,The Weeknd,YES,Solo,After Hours,1,3:57,1472,Kylie Minogue,67,124,"australian dance, australian pop, dance pop, eurodance, new wave pop","Electronic, Pop",Fever,2001,3:17,69,89,13,0,71,0,0,-6,F#/G♭ Minor,4,8/14/2023,1t5nwfsb90IliczIhOMnpJ,Parlophone UK,11A,https://p.scdn.co/mp3-preview/727151e02c24a7d360c4efcc68b72dfe57631836?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515d6121285c42ea4535e59048
Romania,Europe,23,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",YES,Duet,death bed (coffee for your head) (feat. beabadoobee),0,2:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,24,After Party,Don Toliver,YES,Solo,Heaven Or Hell,1,2:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,25,Dau Moda,"Jador, Lino Golden",NO,Duet,Dau Moda,0,2:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,26,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",NO,Duet,Stuck with U,0,3:48,95,"Ariana Grande,Justin Bieber",82,179,"pop, canadian pop",Pop,Stuck with U,2020,3:48,60,45,22,0,54,0,30,-7,G#/A♭ Major,3,8/14/2023,4HBZA5flZLE435QTztThqH,Ariana Grande & Justin Bieber Stuck With U- Charity,4B,,https://i.scdn.co/image/ab67616d000048512babb9dbd8f5146112f1bf86
Romania,Europe,27,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",NO,Duet,Music To Be Murdered By,1,3:30,78,"Eminem,Juice WRLD",84,166,"detroit hip hop, hip hop, rap, chicago rap, melodic rap",Hip Hop,Music To Be Murdered By,2020,3:30,81,75,14,0,83,30,20,-5,A#/B♭ Minor,4,8/14/2023,7FIWs0pqAYbP91WWM0vlTQ,Shady/Aftermath/Interscope Records,3A,,https://i.scdn.co/image/ab67616d000048512f44aec83b20e40f3baef73c
Romania,Europe,28,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",NO,Duet,ily (i love you baby) (feat. Emilee),0,2:56,83,"Surf Mesa,Emilee",78,112,"pop edm, social media pop","Electronic, Pop",ily (i love you baby) (feat. Emilee),2019,2:56,67,77,7,0,33,0,30,-8,B Minor,4,8/14/2023,62aP9fBQKYKxi7PDXwcUAS,Astralwerks,10A,,https://i.scdn.co/image/ab67616d00004851b3de5764cc02f94714487c86
Romania,Europe,29,Dragostea Ta,Nane,NO,Solo,Dragostea Ta,0,3:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,30,Break My Heart,Dua Lipa,YES,Solo,Future Nostalgia,0,3:41,80,Dua Lipa,79,113,"dance pop, pop, uk pop",Pop,Future Nostalgia,2020,3:41,73,73,17,0,47,0,30,-3,E Minor,4,8/14/2023,017PF4Q3l4DBUiWoXk4OWT,Warner Records,9A,https://p.scdn.co/mp3-preview/a0078bbdb4351ec221eb7f330bd01856636601b5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bd26ede1ae69327010d49946
Romania,Europe,31,Dance Monkey,Tones And I,YES,Solo,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,51,Tones And I,77,98,australian pop,Pop,Welcome To The Madhouse (Deluxe),2021,3:29,82,59,69,0,51,0,10,-6,F#/G♭ Minor,4,8/14/2023,2N8m6CYs74qQO4mjVcXO30,Elektra (NEK),11A,https://p.scdn.co/mp3-preview/faad7dce8e7deeb059c7c59645c594c40342812f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518e8197111f9d57793a5e7eff
Romania,Europe,31,Dance Monkey,Tones And I,YES,Solo,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,132,Tones And I,79,98,australian pop,Pop,Dance Monkey (Stripped Back) / Dance Monkey,2019,3:29,82,59,69,0,51,0,10,-6,F#/G♭ Minor,4,8/14/2023,2XU0oxnq2qxCpomAAuJY8K,Elektra (NEK),11A,https://p.scdn.co/mp3-preview/d03d7e46e89547f5a1994483f27e221c8de1f5c5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c6f7af36ecdc3ed6e0a1f169
Romania,Europe,32,ROXANNE,Arizona Zervas,YES,Solo,ROXANNE,1,2:43,60,Arizona Zervas,79,117,"pop rap, rhode island rap",Hip Hop,ROXANNE,2019,2:43,62,60,5,0,46,10,40,-6,F#/G♭ Minor,5,8/14/2023,696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,11A,https://p.scdn.co/mp3-preview/18dbed71a2ee41dec2edbecd76e2f67250675dc6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851069a93617a916760ab88ffea
Romania,Europe,33,Party Girl,StaySolidRocky,YES,Solo,Party Girl,0,2:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,34,Pala Mande,"Azteca, Ian",NO,Duet,Pala Mande,1,2:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,35,Dior,"Marko Glass, Bvcovia",NO,Duet,Dior,1,2:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,36,Mili,"Ian, Amtilb, Simiz",NO,Group,Mili,1,2:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,37,Intentions (feat. Quavo),"Justin Bieber, Quavo",YES,Duet,Changes,0,3:32,63,"Justin Bieber,Quavo",77,148,"canadian pop, pop, atl hip hop, melodic rap, rap, trap","Hip Hop, Pop",Changes,2020,3:32,81,55,30,0,87,0,10,-7,A Major,4,8/14/2023,4umIPjkehX1r7uhmGvXiSV,RBMG/Def Jam,11B,,https://i.scdn.co/image/ab67616d000048517fe4a82a08c4f0decbeddbc6
Romania,Europe,38,Watermelon Sugar,Harry Styles,YES,Solo,Fine Line,0,2:54,43,Harry Styles,90,95,pop,Pop,Fine Line,2019,2:54,55,82,12,0,56,0,30,-4,C Major,4,8/14/2023,6UelLqGlWMcVH1E5c4H7lY,Columbia,8B,https://p.scdn.co/mp3-preview/824cd58da2e9a15eeaaa6746becc09093547a09b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485177fdcfda6535601aff081b6a
Romania,Europe,39,Circles,Post Malone,YES,Solo,Hollywood's Bleeding,0,3:35,61,Post Malone,89,120,"dfw rap, melodic rap, pop, rap","Hip Hop, Pop",Hollywood's Bleeding,2019,3:35,70,76,19,0,55,0,0,-3,C Major,4,8/14/2023,21jGcNKet2qwijlDFuPiPb,Republic Records,8B,,https://i.scdn.co/image/ab67616d000048519478c87599550dd73bfa7e02
Romania,Europe,40,Boss Bitch,Doja Cat,YES,Solo,Boss Bitch,0,2:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,41,60 De Zile,"Ian, Amuly",NO,Duet,60 De Zile,1,2:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,42,Haolo,"Killa Fonic, Nane",NO,Duet,Haolo,1,2:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,43,Nefiu,"Ian, Azteca",YES,Duet,Nefiu,1,3:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,44,Be Kind (with Halsey),"Marshmello, Halsey",YES,Duet,Be Kind (with Halsey),0,2:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,45,Sunday Best,Surfaces,YES,Solo,Where the Light Is,0,2:38,77,Surfaces,78,112,bedroom soul,R&B,Where the Light Is,2019,2:38,88,53,18,0,69,0,0,-7,F Major,4,8/14/2023,1Cv1YLb4q0RzL6pybtaMLo,"Surfaces, LLC / TenThousand Projects, LLC",7B,,https://i.scdn.co/image/ab67616d000048513667dc27da7b24360d6050d0
Romania,Europe,46,bad guy,Billie Eilish,NO,Solo,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0,3:14,75,Billie Eilish,85,135,"art pop, electropop, pop",Pop,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,3:14,70,43,33,13,56,30,10,-11,G Major,4,8/14/2023,2Fxmhks0bxGSBdJ92vM42m,Darkroom/Interscope Records,9B,,https://i.scdn.co/image/ab67616d0000485150a3147b4edd7701a876c6ce
Romania,Europe,47,Supalonely,"BENEE, Gus Dapperton",YES,Duet,STELLA & STEVE,1,3:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,48,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",YES,Duet,Say So (feat. Nicki Minaj),1,3:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,49,Lose Control,"MEDUZA, Becky Hill, Goodboys",YES,Group,Lose Control,0,2:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,Europe,50,Play Date,Melanie Martinez,NO,Solo,Cry Baby (Deluxe Edition),1,2:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,1,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",YES,Duet,Rain On Me (with Ariana Grande),0,3:02,84,"Lady Gaga,Ariana Grande",76,123,"art pop, dance pop, pop",Pop,Chromatica,2020,3:02,67,86,2,0,65,0,30,-4,A Major,4,8/14/2023,7ju97lgwC2rKQ6wwsf9no9,Interscope,11B,,https://i.scdn.co/image/ab67616d000048516040effba89b9b00a6f6743a
Singapore,Asia,2,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",YES,Duet,Stuck with U,0,3:48,95,"Ariana Grande,Justin Bieber",82,179,"pop, canadian pop",Pop,Stuck with U,2020,3:48,60,45,22,0,54,0,30,-7,G#/A♭ Major,3,8/14/2023,4HBZA5flZLE435QTztThqH,Ariana Grande & Justin Bieber Stuck With U- Charity,4B,,https://i.scdn.co/image/ab67616d000048512babb9dbd8f5146112f1bf86
Singapore,Asia,3,eight(Prod.&Feat. SUGA of BTS),"IU, SUGA",NO,Duet,eight,0,2:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,4,Play Date,Melanie Martinez,NO,Solo,Cry Baby (Deluxe Edition),1,2:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,5,Be Kind (with Halsey),"Marshmello, Halsey",YES,Duet,Be Kind (with Halsey),0,2:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,6,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",NO,Duet,death bed (coffee for your head) (feat. beabadoobee),0,2:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,7,Blinding Lights,The Weeknd,NO,Solo,After Hours,0,3:20,27,The Weeknd,92,171,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020,3:20,51,73,0,0,33,0,0,-6,C♯/D♭ Major,4,8/14/2023,0VjIjW4GlUZAMYd2vXMi3b,Republic Records,3B,,https://i.scdn.co/image/ab67616d000048518863bc11d2aa12b54f5aeb36
Singapore,Asia,8,Don't Start Now,Dua Lipa,NO,Solo,Future Nostalgia,0,3:03,54,Dua Lipa,84,124,"dance pop, pop, uk pop",Pop,Future Nostalgia,2020,3:03,79,79,1,0,68,0,10,-5,B Minor,4,8/14/2023,3PfIrDoz19wz7qK7tYeu62,Warner Records,10A,https://p.scdn.co/mp3-preview/cfc6684fc467e40bb9c7e6da2ea1b22eeccb211c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bd26ede1ae69327010d49946
Singapore,Asia,8,Don't Start Now,Dua Lipa,NO,Solo,Future Nostalgia,0,3:03,118,Dua Lipa,79,124,"dance pop, pop, uk pop",Pop,Don't Start Now,2019,3:03,79,79,1,0,68,0,10,-5,B Minor,4,8/14/2023,6WrI0LAC5M1Rw2MnX2ZvEg,Warner Records,10A,https://p.scdn.co/mp3-preview/87258da8a9eb8d0a0d53071e06612955e6d3b28f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518583df1a14bea9175f9ac520
Singapore,Asia,9,Intentions (feat. Quavo),"Justin Bieber, Quavo",YES,Duet,Changes,0,3:32,63,"Justin Bieber,Quavo",77,148,"canadian pop, pop, atl hip hop, melodic rap, rap, trap","Hip Hop, Pop",Changes,2020,3:32,81,55,30,0,87,0,10,-7,A Major,4,8/14/2023,4umIPjkehX1r7uhmGvXiSV,RBMG/Def Jam,11B,,https://i.scdn.co/image/ab67616d000048517fe4a82a08c4f0decbeddbc6
Singapore,Asia,10,Someone You Loved,Lewis Capaldi,YES,Solo,Divinely Uninspired To A Hellish Extent,0,3:02,58,Lewis Capaldi,90,110,"pop, uk pop",Pop,Divinely Uninspired To A Hellish Extent,2019,3:02,50,41,75,0,45,0,10,-6,C♯/D♭ Major,4,8/14/2023,7qEHsqek33rTcFNT9PFqLf,Vertigo Berlin,3B,,https://i.scdn.co/image/ab67616d00004851fc2101e6889d6ce9025f85f2
Singapore,Asia,11,Daechwita,Agust D,YES,Solo,D-2,1,3:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,12,Memories,Maroon 5,NO,Solo,Memories,0,3:09,67,Maroon 5,86,91,pop,Pop,JORDI (Deluxe),2021,3:09,78,33,84,0,60,0,0,-7,B Major,4,8/14/2023,4cktbXiXOapiLBMprHFErI,Interscope Records*,1B,,https://i.scdn.co/image/ab67616d0000485186a8ab515de4b7aef28cd631
Singapore,Asia,13,Roses - Imanbek Remix,"SAINt JHN, Imanbek",NO,Duet,Roses (Imanbek Remix),1,2:56,53,"SAINt JHN,Imanbek",81,122,"melodic rap, slap house, electro house, pop dance","Electronic, Hip Hop",Roses (Imanbek Remix),2019,2:56,77,72,2,1,90,0,30,-5,G#/A♭ Major,4,8/14/2023,24Yi9hE78yPEbZ4kxyoXAI,Columbia/B1 Recordings,4B,https://p.scdn.co/mp3-preview/577cd73a377297f9b7fa57d809cd270dfce8513f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b340b496cb7c38d727ff40be
Singapore,Asia,14,Supalonely,"BENEE, Gus Dapperton",NO,Duet,STELLA & STEVE,1,3:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,15,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",NO,Duet,ily (i love you baby) (feat. Emilee),0,2:56,83,"Surf Mesa,Emilee",78,112,"pop edm, social media pop","Electronic, Pop",ily (i love you baby) (feat. Emilee),2019,2:56,67,77,7,0,33,0,30,-8,B Minor,4,8/14/2023,62aP9fBQKYKxi7PDXwcUAS,Astralwerks,10A,,https://i.scdn.co/image/ab67616d00004851b3de5764cc02f94714487c86
Singapore,Asia,16,Dance Monkey,Tones And I,YES,Solo,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,51,Tones And I,77,98,australian pop,Pop,Welcome To The Madhouse (Deluxe),2021,3:29,82,59,69,0,51,0,10,-6,F#/G♭ Minor,4,8/14/2023,2N8m6CYs74qQO4mjVcXO30,Elektra (NEK),11A,https://p.scdn.co/mp3-preview/faad7dce8e7deeb059c7c59645c594c40342812f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518e8197111f9d57793a5e7eff
Singapore,Asia,16,Dance Monkey,Tones And I,YES,Solo,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,132,Tones And I,79,98,australian pop,Pop,Dance Monkey (Stripped Back) / Dance Monkey,2019,3:29,82,59,69,0,51,0,10,-6,F#/G♭ Minor,4,8/14/2023,2XU0oxnq2qxCpomAAuJY8K,Elektra (NEK),11A,https://p.scdn.co/mp3-preview/d03d7e46e89547f5a1994483f27e221c8de1f5c5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c6f7af36ecdc3ed6e0a1f169
Singapore,Asia,17,Toosie Slide,Drake,YES,Solo,Dark Lane Demo Tapes,1,4:07,64,Drake,71,82,"canadian hip hop, canadian pop, hip hop, pop rap, rap","Hip Hop, Pop",Dark Lane Demo Tapes,2020,4:07,83,49,29,0,85,20,10,-9,C♯/D♭ Minor,4,8/14/2023,466cKvZn1j45IpxDdYZqdA,OVO,12A,,https://i.scdn.co/image/ab67616d00004851bba7cfaf7c59ff0898acba1f
Singapore,Asia,18,Circles,Post Malone,NO,Solo,Hollywood's Bleeding,0,3:35,61,Post Malone,89,120,"dfw rap, melodic rap, pop, rap","Hip Hop, Pop",Hollywood's Bleeding,2019,3:35,70,76,19,0,55,0,0,-3,C Major,4,8/14/2023,21jGcNKet2qwijlDFuPiPb,Republic Records,8B,,https://i.scdn.co/image/ab67616d000048519478c87599550dd73bfa7e02
Singapore,Asia,19,Break My Heart,Dua Lipa,NO,Solo,Future Nostalgia,0,3:41,80,Dua Lipa,79,113,"dance pop, pop, uk pop",Pop,Future Nostalgia,2020,3:41,73,73,17,0,47,0,30,-3,E Minor,4,8/14/2023,017PF4Q3l4DBUiWoXk4OWT,Warner Records,9A,https://p.scdn.co/mp3-preview/a0078bbdb4351ec221eb7f330bd01856636601b5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bd26ede1ae69327010d49946
Singapore,Asia,20,If the World Was Ending - feat. Julia Michaels,"JP Saxe, Julia Michaels",YES,Duet,If the World Was Ending (feat. Julia Michaels),0,3:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,21,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",NO,Duet,Say So (feat. Nicki Minaj),1,3:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,22,Blueberry Faygo,Lil Mosey,NO,Solo,Certified Hitmaker,1,2:42,62,Lil Mosey,76,99,"melodic rap, rap conscient",Hip Hop,Certified Hitmaker,2020,2:42,77,55,21,0,35,0,10,-8,C Major,4,8/14/2023,22LAwLoDA5b4AaGSkg6bKW,Mogul Vision/Interscope Records,8B,,https://i.scdn.co/image/ab67616d000048510824105a6282782aaabb0584
Singapore,Asia,23,Before You Go,Lewis Capaldi,NO,Solo,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35,65,Lewis Capaldi,86,112,"pop, uk pop",Pop,Divinely Uninspired To A Hellish Extent (Extended Edition),2019,3:35,46,57,60,0,18,0,0,-5,D#/E♭ Major,4,8/14/2023,2gMXnyrvIjhVBUZwvLZDMP,Vertigo Berlin,5B,,https://i.scdn.co/image/ab67616d000048517b9639babbe96e25071ec1d4
Singapore,Asia,24,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",NO,Duet,BLAME IT ON BABY,1,3:01,55,"DaBaby,Roddy Ricch",79,90,"hip hop, north carolina hip hop, pop rap, rap, trap, melodic rap",Hip Hop,BLAME IT ON BABY,2020,3:01,75,69,25,0,50,10,10,-8,B Major,4,8/14/2023,7ytR5pFWmSjzHJIeQkgog4,South Coast Music Group/Interscope Records,1B,,https://i.scdn.co/image/ab67616d0000485120e08c8cc23f404d723b5647
Singapore,Asia,25,Sunday Best,Surfaces,YES,Solo,Where the Light Is,0,2:38,77,Surfaces,78,112,bedroom soul,R&B,Where the Light Is,2019,2:38,88,53,18,0,69,0,0,-7,F Major,4,8/14/2023,1Cv1YLb4q0RzL6pybtaMLo,"Surfaces, LLC / TenThousand Projects, LLC",7B,,https://i.scdn.co/image/ab67616d000048513667dc27da7b24360d6050d0
Singapore,Asia,26,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,YES,Solo,"想見你想見你想見你(電視劇""想見你""片尾曲)",0,3:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,27,In Your Eyes,The Weeknd,YES,Solo,After Hours,1,3:57,1472,Kylie Minogue,67,124,"australian dance, australian pop, dance pop, eurodance, new wave pop","Electronic, Pop",Fever,2001,3:17,69,89,13,0,71,0,0,-6,F#/G♭ Minor,4,8/14/2023,1t5nwfsb90IliczIhOMnpJ,Parlophone UK,11A,https://p.scdn.co/mp3-preview/727151e02c24a7d360c4efcc68b72dfe57631836?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515d6121285c42ea4535e59048
Singapore,Asia,28,怎麼了,Eric Chou,YES,Solo,終於了解自由 (Deluxe),0,5:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,29,Señorita,"Shawn Mendes, Camila Cabello",NO,Duet,Shawn Mendes (Deluxe),0,3:10,74,"Shawn Mendes,Camila Cabello",82,117,"canadian pop, pop, viral pop, dance pop",Pop,Shawn Mendes (Deluxe),2019,3:10,76,55,4,0,75,0,0,-6,A Minor,4,8/14/2023,6v3KW9xbzN5yKLt9YKDYA2,Island Records,8A,,https://i.scdn.co/image/ab67616d00004851c820f033bd82bef4355d1563
Singapore,Asia,30,說好不哭,"Jay Chou, Ashin Chen",NO,Duet,說好不哭,0,3:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,31,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",NO,Group,THE SCOTTS,1,2:45,91,"THE SCOTTS,Travis Scott,Kid Cudi",77,130,"viral rap, hip hop, rap, slap house, ohio hip hop, pop rap","Hip Hop, Electronic",THE SCOTTS,2020,2:45,72,54,23,0,28,0,10,-8,C Minor,4,8/14/2023,39Yp9wwQiSRIDOvrVg7mbk,Cactus Jack / Epic,5A,https://p.scdn.co/mp3-preview/820f8579b290d5454ca9f32fde6e06358d8a3950?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485111d6f8c713ef93a9bb64ddfe
Singapore,Asia,32,Lose Somebody,"Kygo, OneRepublic",NO,Duet,Lose Somebody,0,3:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,Asia,33,Falling,Trevor Daniel,YES,Solo,Nicotine,0,2:39,57,Trevor Daniel,79,127,melodic rap,Hip Hop,Nicotine,2020,2:39,79,43,12,0,24,0,0,-9,A#/B♭ Minor,4,8/14/2023,0Aqi7ArnBrGblW5T6p2jmD,Alamo,3A,https://p.scdn.co/mp3-preview/0d911f7650ed127fbbdd7ec6a44ec5d642d1896a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514dbf782532ca5d09012dc2d5
